patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1245.0
11,2,1,0.2,0.4,0.4,0.6,1214.0
13,2,3,0.6,0.4,0.8,0.6,1206.0
17,3,2,0.4,0.6,0.6,0.8,1195.0
7,1,2,0.4,0.2,0.6,0.4,1189.0
16,3,1,0.2,0.6,0.4,0.8,1168.0
8,1,3,0.6,0.2,0.8,0.4,1160.0
6,1,1,0.2,0.2,0.4,0.4,1159.0
18,3,3,0.6,0.6,0.8,0.8,1157.0
10,2,0,0.0,0.4,0.2,0.6,944.0
15,3,0,0.0,0.6,0.2,0.8,923.0
14,2,4,0.8,0.4,1.0,0.6,915.0
5,1,0,0.0,0.2,0.2,0.4,912.0
19,3,4,0.8,0.6,1.0,0.8,896.0
9,1,4,0.8,0.2,1.0,0.4,892.0
22,4,2,0.4,0.8,0.6,1.0,773.0
21,4,1,0.2,0.8,0.4,1.0,762.0
23,4,3,0.6,0.8,0.8,1.0,753.0
2,0,2,0.4,0.0,0.6,0.2,731.0
1,0,1,0.2,0.0,0.4,0.2,718.0
3,0,3,0.6,0.0,0.8,0.2,714.0
20,4,0,0.0,0.8,0.2,1.0,640.0
24,4,4,0.8,0.8,1.0,1.0,612.0
0,0,0,0.0,0.0,0.2,0.2,603.0
4,0,4,0.8,0.0,1.0,0.2,577.0
