patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1184.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1154.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1122.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1120.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1097.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1092.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1072.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1065.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1044.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,933.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,894.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,890.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,877.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,861.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,833.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,805.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,784.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,767.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,725.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,703.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,693.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,671.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,652.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,594.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,553.0,1300,1300
