patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1147.0
7,1,2,0.4,0.2,0.6,0.4,1111.0
13,2,3,0.6,0.4,0.8,0.6,1072.0
11,2,1,0.2,0.4,0.4,0.6,1059.0
8,1,3,0.6,0.2,0.8,0.4,1033.0
6,1,1,0.2,0.2,0.4,0.4,1027.0
17,3,2,0.4,0.6,0.6,0.8,989.0
18,3,3,0.6,0.6,0.8,0.8,932.0
16,3,1,0.2,0.6,0.4,0.8,913.0
2,0,2,0.4,0.0,0.6,0.2,870.0
3,0,3,0.6,0.0,0.8,0.2,820.0
1,0,1,0.2,0.0,0.4,0.2,811.0
14,2,4,0.8,0.4,1.0,0.6,703.0
9,1,4,0.8,0.2,1.0,0.4,676.0
10,2,0,0.0,0.4,0.2,0.6,672.0
5,1,0,0.0,0.2,0.2,0.4,656.0
19,3,4,0.8,0.6,1.0,0.8,638.0
22,4,2,0.4,0.8,0.6,1.0,622.0
23,4,3,0.6,0.8,0.8,1.0,599.0
15,3,0,0.0,0.6,0.2,0.8,590.0
21,4,1,0.2,0.8,0.4,1.0,583.0
4,0,4,0.8,0.0,1.0,0.2,572.0
0,0,0,0.0,0.0,0.2,0.2,558.0
24,4,4,0.8,0.8,1.0,1.0,446.0
20,4,0,0.0,0.8,0.2,1.0,427.0
