patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1215.0
7,1,2,0.4,0.2,0.6,0.4,1177.0
11,2,1,0.2,0.4,0.4,0.6,1158.0
17,3,2,0.4,0.6,0.6,0.8,1134.0
13,2,3,0.6,0.4,0.8,0.6,1132.0
6,1,1,0.2,0.2,0.4,0.4,1130.0
8,1,3,0.6,0.2,0.8,0.4,1093.0
16,3,1,0.2,0.6,0.4,0.8,1084.0
18,3,3,0.6,0.6,0.8,0.8,1062.0
10,2,0,0.0,0.4,0.2,0.6,864.0
5,1,0,0.0,0.2,0.2,0.4,846.0
2,0,2,0.4,0.0,0.6,0.2,830.0
15,3,0,0.0,0.6,0.2,0.8,823.0
1,0,1,0.2,0.0,0.4,0.2,803.0
22,4,2,0.4,0.8,0.6,1.0,796.0
14,2,4,0.8,0.4,1.0,0.6,795.0
9,1,4,0.8,0.2,1.0,0.4,778.0
3,0,3,0.6,0.0,0.8,0.2,777.0
21,4,1,0.2,0.8,0.4,1.0,774.0
19,3,4,0.8,0.6,1.0,0.8,764.0
23,4,3,0.6,0.8,0.8,1.0,753.0
0,0,0,0.0,0.0,0.2,0.2,640.0
20,4,0,0.0,0.8,0.2,1.0,625.0
24,4,4,0.8,0.8,1.0,1.0,591.0
4,0,4,0.8,0.0,1.0,0.2,576.0
