patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1079.0
11,2,1,0.2,0.4,0.4,0.6,1049.0
13,2,3,0.6,0.4,0.8,0.6,1045.0
17,3,2,0.4,0.6,0.6,0.8,1031.0
7,1,2,0.4,0.2,0.6,0.4,1021.0
18,3,3,0.6,0.6,0.8,0.8,1005.0
16,3,1,0.2,0.6,0.4,0.8,1003.0
6,1,1,0.2,0.2,0.4,0.4,996.0
8,1,3,0.6,0.2,0.8,0.4,984.0
22,4,2,0.4,0.8,0.6,1.0,862.0
23,4,3,0.6,0.8,0.8,1.0,845.0
21,4,1,0.2,0.8,0.4,1.0,839.0
10,2,0,0.0,0.4,0.2,0.6,832.0
14,2,4,0.8,0.4,1.0,0.6,829.0
2,0,2,0.4,0.0,0.6,0.2,823.0
15,3,0,0.0,0.6,0.2,0.8,806.0
19,3,4,0.8,0.6,1.0,0.8,804.0
5,1,0,0.0,0.2,0.2,0.4,800.0
3,0,3,0.6,0.0,0.8,0.2,797.0
1,0,1,0.2,0.0,0.4,0.2,795.0
9,1,4,0.8,0.2,1.0,0.4,789.0
24,4,4,0.8,0.8,1.0,1.0,701.0
20,4,0,0.0,0.8,0.2,1.0,686.0
4,0,4,0.8,0.0,1.0,0.2,662.0
0,0,0,0.0,0.0,0.2,0.2,653.0
