patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1253.0
7,1,2,0.4,0.2,0.6,0.4,1228.0
17,3,2,0.4,0.6,0.6,0.8,1183.0
11,2,1,0.2,0.4,0.4,0.6,1181.0
13,2,3,0.6,0.4,0.8,0.6,1180.0
8,1,3,0.6,0.2,0.8,0.4,1159.0
6,1,1,0.2,0.2,0.4,0.4,1159.0
18,3,3,0.6,0.6,0.8,0.8,1123.0
16,3,1,0.2,0.6,0.4,0.8,1117.0
2,0,2,0.4,0.0,0.6,0.2,913.0
1,0,1,0.2,0.0,0.4,0.2,881.0
3,0,3,0.6,0.0,0.8,0.2,866.0
22,4,2,0.4,0.8,0.6,1.0,834.0
14,2,4,0.8,0.4,1.0,0.6,805.0
10,2,0,0.0,0.4,0.2,0.6,804.0
21,4,1,0.2,0.8,0.4,1.0,798.0
23,4,3,0.6,0.8,0.8,1.0,796.0
9,1,4,0.8,0.2,1.0,0.4,793.0
5,1,0,0.0,0.2,0.2,0.4,790.0
15,3,0,0.0,0.6,0.2,0.8,781.0
19,3,4,0.8,0.6,1.0,0.8,781.0
0,0,0,0.0,0.0,0.2,0.2,642.0
4,0,4,0.8,0.0,1.0,0.2,635.0
24,4,4,0.8,0.8,1.0,1.0,595.0
20,4,0,0.0,0.8,0.2,1.0,592.0
