patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1234.0
17,3,2,0.4,0.6,0.6,0.8,1201.0
13,2,3,0.6,0.4,0.8,0.6,1142.0
11,2,1,0.2,0.4,0.4,0.6,1142.0
18,3,3,0.6,0.6,0.8,0.8,1116.0
16,3,1,0.2,0.6,0.4,0.8,1113.0
7,1,2,0.4,0.2,0.6,0.4,1113.0
6,1,1,0.2,0.2,0.4,0.4,1052.0
8,1,3,0.6,0.2,0.8,0.4,1038.0
22,4,2,0.4,0.8,0.6,1.0,883.0
23,4,3,0.6,0.8,0.8,1.0,828.0
21,4,1,0.2,0.8,0.4,1.0,824.0
2,0,2,0.4,0.0,0.6,0.2,692.0
3,0,3,0.6,0.0,0.8,0.2,666.0
1,0,1,0.2,0.0,0.4,0.2,662.0
10,2,0,0.0,0.4,0.2,0.6,566.0
14,2,4,0.8,0.4,1.0,0.6,554.0
15,3,0,0.0,0.6,0.2,0.8,551.0
19,3,4,0.8,0.6,1.0,0.8,544.0
5,1,0,0.0,0.2,0.2,0.4,530.0
9,1,4,0.8,0.2,1.0,0.4,503.0
20,4,0,0.0,0.8,0.2,1.0,440.0
24,4,4,0.8,0.8,1.0,1.0,438.0
0,0,0,0.0,0.0,0.2,0.2,372.0
4,0,4,0.8,0.0,1.0,0.2,358.0
