patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1250.0
11,2,1,0.2,0.4,0.4,0.6,1214.0
7,1,2,0.4,0.2,0.6,0.4,1206.0
13,2,3,0.6,0.4,0.8,0.6,1191.0
17,3,2,0.4,0.6,0.6,0.8,1176.0
6,1,1,0.2,0.2,0.4,0.4,1175.0
8,1,3,0.6,0.2,0.8,0.4,1153.0
16,3,1,0.2,0.6,0.4,0.8,1150.0
18,3,3,0.6,0.6,0.8,0.8,1132.0
10,2,0,0.0,0.4,0.2,0.6,882.0
2,0,2,0.4,0.0,0.6,0.2,873.0
1,0,1,0.2,0.0,0.4,0.2,863.0
5,1,0,0.0,0.2,0.2,0.4,863.0
15,3,0,0.0,0.6,0.2,0.8,860.0
3,0,3,0.6,0.0,0.8,0.2,849.0
14,2,4,0.8,0.4,1.0,0.6,831.0
9,1,4,0.8,0.2,1.0,0.4,813.0
19,3,4,0.8,0.6,1.0,0.8,805.0
22,4,2,0.4,0.8,0.6,1.0,752.0
21,4,1,0.2,0.8,0.4,1.0,741.0
23,4,3,0.6,0.8,0.8,1.0,736.0
0,0,0,0.0,0.0,0.2,0.2,675.0
4,0,4,0.8,0.0,1.0,0.2,646.0
20,4,0,0.0,0.8,0.2,1.0,605.0
24,4,4,0.8,0.8,1.0,1.0,569.0
