patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1182.0
16,3,1,0.2,0.6,0.4,0.8,1102.0
12,2,2,0.4,0.4,0.6,0.6,1097.0
18,3,3,0.6,0.6,0.8,0.8,1095.0
11,2,1,0.2,0.4,0.4,0.6,1034.0
13,2,3,0.6,0.4,0.8,0.6,1027.0
22,4,2,0.4,0.8,0.6,1.0,938.0
21,4,1,0.2,0.8,0.4,1.0,877.0
23,4,3,0.6,0.8,0.8,1.0,875.0
19,3,4,0.8,0.6,1.0,0.8,845.0
15,3,0,0.0,0.6,0.2,0.8,836.0
14,2,4,0.8,0.4,1.0,0.6,804.0
10,2,0,0.0,0.4,0.2,0.6,801.0
7,1,2,0.4,0.2,0.6,0.4,790.0
8,1,3,0.6,0.2,0.8,0.4,760.0
6,1,1,0.2,0.2,0.4,0.4,755.0
24,4,4,0.8,0.8,1.0,1.0,700.0
20,4,0,0.0,0.8,0.2,1.0,692.0
9,1,4,0.8,0.2,1.0,0.4,616.0
5,1,0,0.0,0.2,0.2,0.4,603.0
2,0,2,0.4,0.0,0.6,0.2,398.0
1,0,1,0.2,0.0,0.4,0.2,391.0
3,0,3,0.6,0.0,0.8,0.2,383.0
0,0,0,0.0,0.0,0.2,0.2,358.0
4,0,4,0.8,0.0,1.0,0.2,337.0
