patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1120.0
17,3,2,0.4,0.6,0.6,0.8,1112.0
7,1,2,0.4,0.2,0.6,0.4,1070.0
13,2,3,0.6,0.4,0.8,0.6,1065.0
18,3,3,0.6,0.6,0.8,0.8,1057.0
11,2,1,0.2,0.4,0.4,0.6,1035.0
16,3,1,0.2,0.6,0.4,0.8,1025.0
8,1,3,0.6,0.2,0.8,0.4,1017.0
6,1,1,0.2,0.2,0.4,0.4,991.0
22,4,2,0.4,0.8,0.6,1.0,915.0
14,2,4,0.8,0.4,1.0,0.6,880.0
23,4,3,0.6,0.8,0.8,1.0,880.0
19,3,4,0.8,0.6,1.0,0.8,874.0
9,1,4,0.8,0.2,1.0,0.4,854.0
2,0,2,0.4,0.0,0.6,0.2,848.0
21,4,1,0.2,0.8,0.4,1.0,845.0
10,2,0,0.0,0.4,0.2,0.6,844.0
15,3,0,0.0,0.6,0.2,0.8,841.0
5,1,0,0.0,0.2,0.2,0.4,807.0
3,0,3,0.6,0.0,0.8,0.2,798.0
1,0,1,0.2,0.0,0.4,0.2,789.0
24,4,4,0.8,0.8,1.0,1.0,762.0
20,4,0,0.0,0.8,0.2,1.0,716.0
4,0,4,0.8,0.0,1.0,0.2,691.0
0,0,0,0.0,0.0,0.2,0.2,673.0
