patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1156.0
12,2,2,0.4,0.4,0.6,0.6,1144.0
16,3,1,0.2,0.6,0.4,0.8,1086.0
18,3,3,0.6,0.6,0.8,0.8,1085.0
13,2,3,0.6,0.4,0.8,0.6,1076.0
11,2,1,0.2,0.4,0.4,0.6,1070.0
7,1,2,0.4,0.2,0.6,0.4,1008.0
8,1,3,0.6,0.2,0.8,0.4,958.0
6,1,1,0.2,0.2,0.4,0.4,955.0
22,4,2,0.4,0.8,0.6,1.0,873.0
15,3,0,0.0,0.6,0.2,0.8,863.0
10,2,0,0.0,0.4,0.2,0.6,855.0
19,3,4,0.8,0.6,1.0,0.8,848.0
14,2,4,0.8,0.4,1.0,0.6,837.0
21,4,1,0.2,0.8,0.4,1.0,833.0
23,4,3,0.6,0.8,0.8,1.0,822.0
5,1,0,0.0,0.2,0.2,0.4,782.0
9,1,4,0.8,0.2,1.0,0.4,768.0
20,4,0,0.0,0.8,0.2,1.0,694.0
24,4,4,0.8,0.8,1.0,1.0,684.0
2,0,2,0.4,0.0,0.6,0.2,607.0
3,0,3,0.6,0.0,0.8,0.2,589.0
1,0,1,0.2,0.0,0.4,0.2,587.0
4,0,4,0.8,0.0,1.0,0.2,518.0
0,0,0,0.0,0.0,0.2,0.2,517.0
