patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1218.0
7,1,2,0.4,0.2,0.6,0.4,1197.0
13,2,3,0.6,0.4,0.8,0.6,1163.0
11,2,1,0.2,0.4,0.4,0.6,1161.0
17,3,2,0.4,0.6,0.6,0.8,1159.0
8,1,3,0.6,0.2,0.8,0.4,1145.0
6,1,1,0.2,0.2,0.4,0.4,1145.0
18,3,3,0.6,0.6,0.8,0.8,1115.0
16,3,1,0.2,0.6,0.4,0.8,1107.0
2,0,2,0.4,0.0,0.6,0.2,947.0
1,0,1,0.2,0.0,0.4,0.2,916.0
3,0,3,0.6,0.0,0.8,0.2,912.0
14,2,4,0.8,0.4,1.0,0.6,896.0
9,1,4,0.8,0.2,1.0,0.4,878.0
10,2,0,0.0,0.4,0.2,0.6,874.0
19,3,4,0.8,0.6,1.0,0.8,869.0
5,1,0,0.0,0.2,0.2,0.4,858.0
15,3,0,0.0,0.6,0.2,0.8,846.0
22,4,2,0.4,0.8,0.6,1.0,758.0
21,4,1,0.2,0.8,0.4,1.0,742.0
23,4,3,0.6,0.8,0.8,1.0,737.0
4,0,4,0.8,0.0,1.0,0.2,728.0
0,0,0,0.0,0.0,0.2,0.2,719.0
20,4,0,0.0,0.8,0.2,1.0,621.0
24,4,4,0.8,0.8,1.0,1.0,609.0
