patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1219.0
17,3,2,0.4,0.6,0.6,0.8,1185.0
13,2,3,0.6,0.4,0.8,0.6,1178.0
11,2,1,0.2,0.4,0.4,0.6,1178.0
18,3,3,0.6,0.6,0.8,0.8,1145.0
16,3,1,0.2,0.6,0.4,0.8,1144.0
7,1,2,0.4,0.2,0.6,0.4,1137.0
8,1,3,0.6,0.2,0.8,0.4,1100.0
6,1,1,0.2,0.2,0.4,0.4,1094.0
22,4,2,0.4,0.8,0.6,1.0,1055.0
23,4,3,0.6,0.8,0.8,1.0,1027.0
21,4,1,0.2,0.8,0.4,1.0,1023.0
10,2,0,0.0,0.4,0.2,0.6,902.0
14,2,4,0.8,0.4,1.0,0.6,900.0
15,3,0,0.0,0.6,0.2,0.8,884.0
19,3,4,0.8,0.6,1.0,0.8,881.0
9,1,4,0.8,0.2,1.0,0.4,854.0
5,1,0,0.0,0.2,0.2,0.4,850.0
2,0,2,0.4,0.0,0.6,0.2,825.0
24,4,4,0.8,0.8,1.0,1.0,810.0
20,4,0,0.0,0.8,0.2,1.0,809.0
1,0,1,0.2,0.0,0.4,0.2,803.0
3,0,3,0.6,0.0,0.8,0.2,803.0
4,0,4,0.8,0.0,1.0,0.2,665.0
0,0,0,0.0,0.0,0.2,0.2,651.0
