patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1200.0
17,3,2,0.4,0.6,0.6,0.8,1174.0
11,2,1,0.2,0.4,0.4,0.6,1137.0
7,1,2,0.4,0.2,0.6,0.4,1126.0
13,2,3,0.6,0.4,0.8,0.6,1118.0
16,3,1,0.2,0.6,0.4,0.8,1110.0
18,3,3,0.6,0.6,0.8,0.8,1097.0
6,1,1,0.2,0.2,0.4,0.4,1072.0
8,1,3,0.6,0.2,0.8,0.4,1051.0
22,4,2,0.4,0.8,0.6,1.0,1027.0
21,4,1,0.2,0.8,0.4,1.0,969.0
23,4,3,0.6,0.8,0.8,1.0,962.0
10,2,0,0.0,0.4,0.2,0.6,862.0
15,3,0,0.0,0.6,0.2,0.8,848.0
14,2,4,0.8,0.4,1.0,0.6,840.0
5,1,0,0.0,0.2,0.2,0.4,832.0
19,3,4,0.8,0.6,1.0,0.8,825.0
9,1,4,0.8,0.2,1.0,0.4,793.0
20,4,0,0.0,0.8,0.2,1.0,755.0
24,4,4,0.8,0.8,1.0,1.0,750.0
2,0,2,0.4,0.0,0.6,0.2,740.0
1,0,1,0.2,0.0,0.4,0.2,711.0
3,0,3,0.6,0.0,0.8,0.2,702.0
0,0,0,0.0,0.0,0.2,0.2,574.0
4,0,4,0.8,0.0,1.0,0.2,560.0
