patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1174.0
13,2,3,0.6,0.4,0.8,0.6,1146.0
17,3,2,0.4,0.6,0.6,0.8,1141.0
11,2,1,0.2,0.4,0.4,0.6,1139.0
7,1,2,0.4,0.2,0.6,0.4,1117.0
18,3,3,0.6,0.6,0.8,0.8,1110.0
16,3,1,0.2,0.6,0.4,0.8,1109.0
8,1,3,0.6,0.2,0.8,0.4,1089.0
6,1,1,0.2,0.2,0.4,0.4,1085.0
14,2,4,0.8,0.4,1.0,0.6,1006.0
10,2,0,0.0,0.4,0.2,0.6,1002.0
15,3,0,0.0,0.6,0.2,0.8,982.0
19,3,4,0.8,0.6,1.0,0.8,977.0
22,4,2,0.4,0.8,0.6,1.0,965.0
9,1,4,0.8,0.2,1.0,0.4,963.0
5,1,0,0.0,0.2,0.2,0.4,953.0
23,4,3,0.6,0.8,0.8,1.0,947.0
21,4,1,0.2,0.8,0.4,1.0,945.0
20,4,0,0.0,0.8,0.2,1.0,853.0
24,4,4,0.8,0.8,1.0,1.0,845.0
2,0,2,0.4,0.0,0.6,0.2,821.0
3,0,3,0.6,0.0,0.8,0.2,805.0
1,0,1,0.2,0.0,0.4,0.2,798.0
4,0,4,0.8,0.0,1.0,0.2,729.0
0,0,0,0.0,0.0,0.2,0.2,715.0
