patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1101.0
12,2,2,0.4,0.4,0.6,0.6,1082.0
16,3,1,0.2,0.6,0.4,0.8,1058.0
11,2,1,0.2,0.4,0.4,0.6,1030.0
18,3,3,0.6,0.6,0.8,0.8,1024.0
13,2,3,0.6,0.4,0.8,0.6,1012.0
22,4,2,0.4,0.8,0.6,1.0,884.0
7,1,2,0.4,0.2,0.6,0.4,867.0
21,4,1,0.2,0.8,0.4,1.0,858.0
6,1,1,0.2,0.2,0.4,0.4,841.0
23,4,3,0.6,0.8,0.8,1.0,838.0
15,3,0,0.0,0.6,0.2,0.8,834.0
8,1,3,0.6,0.2,0.8,0.4,829.0
10,2,0,0.0,0.4,0.2,0.6,814.0
14,2,4,0.8,0.4,1.0,0.6,803.0
19,3,4,0.8,0.6,1.0,0.8,801.0
20,4,0,0.0,0.8,0.2,1.0,691.0
5,1,0,0.0,0.2,0.2,0.4,686.0
9,1,4,0.8,0.2,1.0,0.4,683.0
24,4,4,0.8,0.8,1.0,1.0,672.0
2,0,2,0.4,0.0,0.6,0.2,553.0
1,0,1,0.2,0.0,0.4,0.2,542.0
3,0,3,0.6,0.0,0.8,0.2,538.0
4,0,4,0.8,0.0,1.0,0.2,466.0
0,0,0,0.0,0.0,0.2,0.2,462.0
