patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,865.0
11,2,1,0.2,0.4,0.4,0.6,807.0
7,1,2,0.4,0.2,0.6,0.4,786.0
17,3,2,0.4,0.6,0.6,0.8,780.0
13,2,3,0.6,0.4,0.8,0.6,777.0
6,1,1,0.2,0.2,0.4,0.4,722.0
16,3,1,0.2,0.6,0.4,0.8,720.0
8,1,3,0.6,0.2,0.8,0.4,710.0
18,3,3,0.6,0.6,0.8,0.8,704.0
2,0,2,0.4,0.0,0.6,0.2,530.0
22,4,2,0.4,0.8,0.6,1.0,500.0
3,0,3,0.6,0.0,0.8,0.2,483.0
1,0,1,0.2,0.0,0.4,0.2,478.0
21,4,1,0.2,0.8,0.4,1.0,467.0
23,4,3,0.6,0.8,0.8,1.0,453.0
14,2,4,0.8,0.4,1.0,0.6,450.0
10,2,0,0.0,0.4,0.2,0.6,448.0
15,3,0,0.0,0.6,0.2,0.8,424.0
19,3,4,0.8,0.6,1.0,0.8,414.0
9,1,4,0.8,0.2,1.0,0.4,399.0
5,1,0,0.0,0.2,0.2,0.4,380.0
20,4,0,0.0,0.8,0.2,1.0,299.0
24,4,4,0.8,0.8,1.0,1.0,274.0
4,0,4,0.8,0.0,1.0,0.2,270.0
0,0,0,0.0,0.0,0.2,0.2,255.0
