patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1166.0
11,2,1,0.2,0.4,0.4,0.6,1129.0
13,2,3,0.6,0.4,0.8,0.6,1127.0
7,1,2,0.4,0.2,0.6,0.4,1059.0
8,1,3,0.6,0.2,0.8,0.4,1023.0
6,1,1,0.2,0.2,0.4,0.4,1023.0
10,2,0,0.0,0.4,0.2,0.6,889.0
17,3,2,0.4,0.6,0.6,0.8,889.0
14,2,4,0.8,0.4,1.0,0.6,865.0
16,3,1,0.2,0.6,0.4,0.8,854.0
18,3,3,0.6,0.6,0.8,0.8,853.0
5,1,0,0.0,0.2,0.2,0.4,813.0
9,1,4,0.8,0.2,1.0,0.4,791.0
15,3,0,0.0,0.6,0.2,0.8,680.0
19,3,4,0.8,0.6,1.0,0.8,666.0
2,0,2,0.4,0.0,0.6,0.2,604.0
3,0,3,0.6,0.0,0.8,0.2,586.0
1,0,1,0.2,0.0,0.4,0.2,581.0
0,0,0,0.0,0.0,0.2,0.2,487.0
4,0,4,0.8,0.0,1.0,0.2,466.0
22,4,2,0.4,0.8,0.6,1.0,298.0
21,4,1,0.2,0.8,0.4,1.0,289.0
23,4,3,0.6,0.8,0.8,1.0,288.0
24,4,4,0.8,0.8,1.0,1.0,237.0
20,4,0,0.0,0.8,0.2,1.0,235.0
