patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1264.0
17,3,2,0.4,0.6,0.6,0.8,1218.0
7,1,2,0.4,0.2,0.6,0.4,1211.0
11,2,1,0.2,0.4,0.4,0.6,1208.0
13,2,3,0.6,0.4,0.8,0.6,1206.0
16,3,1,0.2,0.6,0.4,0.8,1173.0
18,3,3,0.6,0.6,0.8,0.8,1167.0
6,1,1,0.2,0.2,0.4,0.4,1163.0
8,1,3,0.6,0.2,0.8,0.4,1156.0
22,4,2,0.4,0.8,0.6,1.0,926.0
2,0,2,0.4,0.0,0.6,0.2,921.0
21,4,1,0.2,0.8,0.4,1.0,897.0
1,0,1,0.2,0.0,0.4,0.2,894.0
23,4,3,0.6,0.8,0.8,1.0,892.0
3,0,3,0.6,0.0,0.8,0.2,886.0
10,2,0,0.0,0.4,0.2,0.6,826.0
5,1,0,0.0,0.2,0.2,0.4,810.0
14,2,4,0.8,0.4,1.0,0.6,808.0
15,3,0,0.0,0.6,0.2,0.8,808.0
19,3,4,0.8,0.6,1.0,0.8,790.0
9,1,4,0.8,0.2,1.0,0.4,789.0
0,0,0,0.0,0.0,0.2,0.2,671.0
20,4,0,0.0,0.8,0.2,1.0,661.0
4,0,4,0.8,0.0,1.0,0.2,658.0
24,4,4,0.8,0.8,1.0,1.0,646.0
