patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1215.0
7,1,2,0.4,0.2,0.6,0.4,1142.0
11,2,1,0.2,0.4,0.4,0.6,1130.0
17,3,2,0.4,0.6,0.6,0.8,1122.0
13,2,3,0.6,0.4,0.8,0.6,1104.0
6,1,1,0.2,0.2,0.4,0.4,1059.0
8,1,3,0.6,0.2,0.8,0.4,1050.0
16,3,1,0.2,0.6,0.4,0.8,1045.0
18,3,3,0.6,0.6,0.8,0.8,1024.0
2,0,2,0.4,0.0,0.6,0.2,750.0
22,4,2,0.4,0.8,0.6,1.0,744.0
21,4,1,0.2,0.8,0.4,1.0,705.0
1,0,1,0.2,0.0,0.4,0.2,703.0
3,0,3,0.6,0.0,0.8,0.2,699.0
23,4,3,0.6,0.8,0.8,1.0,697.0
10,2,0,0.0,0.4,0.2,0.6,561.0
15,3,0,0.0,0.6,0.2,0.8,530.0
5,1,0,0.0,0.2,0.2,0.4,523.0
14,2,4,0.8,0.4,1.0,0.6,505.0
19,3,4,0.8,0.6,1.0,0.8,482.0
9,1,4,0.8,0.2,1.0,0.4,480.0
0,0,0,0.0,0.0,0.2,0.2,393.0
20,4,0,0.0,0.8,0.2,1.0,384.0
4,0,4,0.8,0.0,1.0,0.2,358.0
24,4,4,0.8,0.8,1.0,1.0,355.0
