patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1062.0,1254,1254
17,3,2,0.4,0.6,0.6,0.8,1013.0,1254,1254
7,1,2,0.4,0.2,0.6,0.4,957.0,1254,1254
13,2,3,0.6,0.4,0.8,0.6,950.0,1254,1254
11,2,1,0.2,0.4,0.4,0.6,946.0,1254,1254
16,3,1,0.2,0.6,0.4,0.8,906.0,1254,1254
18,3,3,0.6,0.6,0.8,0.8,905.0,1254,1254
8,1,3,0.6,0.2,0.8,0.4,860.0,1254,1254
6,1,1,0.2,0.2,0.4,0.4,851.0,1254,1254
22,4,2,0.4,0.8,0.6,1.0,757.0,1254,1254
21,4,1,0.2,0.8,0.4,1.0,685.0,1254,1254
23,4,3,0.6,0.8,0.8,1.0,682.0,1254,1254
2,0,2,0.4,0.0,0.6,0.2,643.0,1254,1254
3,0,3,0.6,0.0,0.8,0.2,604.0,1254,1254
1,0,1,0.2,0.0,0.4,0.2,585.0,1254,1254
10,2,0,0.0,0.4,0.2,0.6,565.0,1254,1254
15,3,0,0.0,0.6,0.2,0.8,550.0,1254,1254
14,2,4,0.8,0.4,1.0,0.6,549.0,1254,1254
19,3,4,0.8,0.6,1.0,0.8,526.0,1254,1254
5,1,0,0.0,0.2,0.2,0.4,516.0,1254,1254
9,1,4,0.8,0.2,1.0,0.4,502.0,1254,1254
20,4,0,0.0,0.8,0.2,1.0,422.0,1254,1254
24,4,4,0.8,0.8,1.0,1.0,399.0,1254,1254
0,0,0,0.0,0.0,0.2,0.2,355.0,1254,1254
4,0,4,0.8,0.0,1.0,0.2,352.0,1254,1254
