patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1254.0
17,3,2,0.4,0.6,0.6,0.8,1200.0
11,2,1,0.2,0.4,0.4,0.6,1185.0
13,2,3,0.6,0.4,0.8,0.6,1178.0
7,1,2,0.4,0.2,0.6,0.4,1159.0
16,3,1,0.2,0.6,0.4,0.8,1140.0
18,3,3,0.6,0.6,0.8,0.8,1135.0
6,1,1,0.2,0.2,0.4,0.4,1110.0
8,1,3,0.6,0.2,0.8,0.4,1103.0
10,2,0,0.0,0.4,0.2,0.6,714.0
14,2,4,0.8,0.4,1.0,0.6,703.0
15,3,0,0.0,0.6,0.2,0.8,695.0
5,1,0,0.0,0.2,0.2,0.4,693.0
19,3,4,0.8,0.6,1.0,0.8,689.0
9,1,4,0.8,0.2,1.0,0.4,675.0
22,4,2,0.4,0.8,0.6,1.0,651.0
23,4,3,0.6,0.8,0.8,1.0,640.0
21,4,1,0.2,0.8,0.4,1.0,631.0
2,0,2,0.4,0.0,0.6,0.2,532.0
3,0,3,0.6,0.0,0.8,0.2,522.0
1,0,1,0.2,0.0,0.4,0.2,515.0
24,4,4,0.8,0.8,1.0,1.0,485.0
20,4,0,0.0,0.8,0.2,1.0,477.0
4,0,4,0.8,0.0,1.0,0.2,395.0
0,0,0,0.0,0.0,0.2,0.2,386.0
