patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1193.0
11,2,1,0.2,0.4,0.4,0.6,1153.0
7,1,2,0.4,0.2,0.6,0.4,1153.0
13,2,3,0.6,0.4,0.8,0.6,1152.0
6,1,1,0.2,0.2,0.4,0.4,1120.0
8,1,3,0.6,0.2,0.8,0.4,1118.0
17,3,2,0.4,0.6,0.6,0.8,1107.0
16,3,1,0.2,0.6,0.4,0.8,1073.0
18,3,3,0.6,0.6,0.8,0.8,1064.0
14,2,4,0.8,0.4,1.0,0.6,848.0
10,2,0,0.0,0.4,0.2,0.6,846.0
5,1,0,0.0,0.2,0.2,0.4,838.0
9,1,4,0.8,0.2,1.0,0.4,830.0
15,3,0,0.0,0.6,0.2,0.8,795.0
19,3,4,0.8,0.6,1.0,0.8,790.0
2,0,2,0.4,0.0,0.6,0.2,760.0
1,0,1,0.2,0.0,0.4,0.2,747.0
3,0,3,0.6,0.0,0.8,0.2,743.0
0,0,0,0.0,0.0,0.2,0.2,599.0
4,0,4,0.8,0.0,1.0,0.2,596.0
22,4,2,0.4,0.8,0.6,1.0,523.0
23,4,3,0.6,0.8,0.8,1.0,511.0
21,4,1,0.2,0.8,0.4,1.0,510.0
20,4,0,0.0,0.8,0.2,1.0,403.0
24,4,4,0.8,0.8,1.0,1.0,403.0
