patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,993.0
17,3,2,0.4,0.6,0.6,0.8,990.0
13,2,3,0.6,0.4,0.8,0.6,928.0
11,2,1,0.2,0.4,0.4,0.6,924.0
18,3,3,0.6,0.6,0.8,0.8,924.0
16,3,1,0.2,0.6,0.4,0.8,921.0
7,1,2,0.4,0.2,0.6,0.4,854.0
8,1,3,0.6,0.2,0.8,0.4,813.0
6,1,1,0.2,0.2,0.4,0.4,810.0
22,4,2,0.4,0.8,0.6,1.0,713.0
21,4,1,0.2,0.8,0.4,1.0,683.0
23,4,3,0.6,0.8,0.8,1.0,679.0
19,3,4,0.8,0.6,1.0,0.8,678.0
14,2,4,0.8,0.4,1.0,0.6,677.0
10,2,0,0.0,0.4,0.2,0.6,672.0
15,3,0,0.0,0.6,0.2,0.8,670.0
9,1,4,0.8,0.2,1.0,0.4,610.0
5,1,0,0.0,0.2,0.2,0.4,600.0
2,0,2,0.4,0.0,0.6,0.2,565.0
3,0,3,0.6,0.0,0.8,0.2,551.0
24,4,4,0.8,0.8,1.0,1.0,548.0
1,0,1,0.2,0.0,0.4,0.2,546.0
20,4,0,0.0,0.8,0.2,1.0,539.0
0,0,0,0.0,0.0,0.2,0.2,466.0
4,0,4,0.8,0.0,1.0,0.2,451.0
