patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1251.0
13,2,3,0.6,0.4,0.8,0.6,1213.0
17,3,2,0.4,0.6,0.6,0.8,1206.0
7,1,2,0.4,0.2,0.6,0.4,1203.0
11,2,1,0.2,0.4,0.4,0.6,1174.0
18,3,3,0.6,0.6,0.8,0.8,1172.0
8,1,3,0.6,0.2,0.8,0.4,1171.0
6,1,1,0.2,0.2,0.4,0.4,1142.0
16,3,1,0.2,0.6,0.4,0.8,1137.0
2,0,2,0.4,0.0,0.6,0.2,822.0
3,0,3,0.6,0.0,0.8,0.2,809.0
1,0,1,0.2,0.0,0.4,0.2,789.0
14,2,4,0.8,0.4,1.0,0.6,788.0
19,3,4,0.8,0.6,1.0,0.8,773.0
10,2,0,0.0,0.4,0.2,0.6,772.0
9,1,4,0.8,0.2,1.0,0.4,767.0
15,3,0,0.0,0.6,0.2,0.8,759.0
5,1,0,0.0,0.2,0.2,0.4,757.0
22,4,2,0.4,0.8,0.6,1.0,748.0
23,4,3,0.6,0.8,0.8,1.0,739.0
21,4,1,0.2,0.8,0.4,1.0,719.0
4,0,4,0.8,0.0,1.0,0.2,579.0
0,0,0,0.0,0.0,0.2,0.2,557.0
24,4,4,0.8,0.8,1.0,1.0,524.0
20,4,0,0.0,0.8,0.2,1.0,519.0
