patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1263.0
7,1,2,0.4,0.2,0.6,0.4,1228.0
13,2,3,0.6,0.4,0.8,0.6,1226.0
17,3,2,0.4,0.6,0.6,0.8,1220.0
11,2,1,0.2,0.4,0.4,0.6,1217.0
8,1,3,0.6,0.2,0.8,0.4,1190.0
18,3,3,0.6,0.6,0.8,0.8,1189.0
6,1,1,0.2,0.2,0.4,0.4,1188.0
16,3,1,0.2,0.6,0.4,0.8,1184.0
14,2,4,0.8,0.4,1.0,0.6,883.0
2,0,2,0.4,0.0,0.6,0.2,870.0
9,1,4,0.8,0.2,1.0,0.4,867.0
19,3,4,0.8,0.6,1.0,0.8,863.0
1,0,1,0.2,0.0,0.4,0.2,848.0
3,0,3,0.6,0.0,0.8,0.2,847.0
22,4,2,0.4,0.8,0.6,1.0,836.0
10,2,0,0.0,0.4,0.2,0.6,836.0
15,3,0,0.0,0.6,0.2,0.8,830.0
21,4,1,0.2,0.8,0.4,1.0,822.0
5,1,0,0.0,0.2,0.2,0.4,820.0
23,4,3,0.6,0.8,0.8,1.0,820.0
4,0,4,0.8,0.0,1.0,0.2,665.0
24,4,4,0.8,0.8,1.0,1.0,632.0
0,0,0,0.0,0.0,0.2,0.2,627.0
20,4,0,0.0,0.8,0.2,1.0,626.0
