patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1173.0
7,1,2,0.4,0.2,0.6,0.4,1165.0
13,2,3,0.6,0.4,0.8,0.6,1079.0
8,1,3,0.6,0.2,0.8,0.4,1075.0
11,2,1,0.2,0.4,0.4,0.6,1060.0
6,1,1,0.2,0.2,0.4,0.4,1049.0
17,3,2,0.4,0.6,0.6,0.8,1018.0
2,0,2,0.4,0.0,0.6,0.2,995.0
18,3,3,0.6,0.6,0.8,0.8,948.0
16,3,1,0.2,0.6,0.4,0.8,919.0
3,0,3,0.6,0.0,0.8,0.2,912.0
1,0,1,0.2,0.0,0.4,0.2,911.0
14,2,4,0.8,0.4,1.0,0.6,691.0
9,1,4,0.8,0.2,1.0,0.4,690.0
22,4,2,0.4,0.8,0.6,1.0,632.0
10,2,0,0.0,0.4,0.2,0.6,626.0
19,3,4,0.8,0.6,1.0,0.8,622.0
5,1,0,0.0,0.2,0.2,0.4,618.0
4,0,4,0.8,0.0,1.0,0.2,605.0
23,4,3,0.6,0.8,0.8,1.0,596.0
21,4,1,0.2,0.8,0.4,1.0,576.0
0,0,0,0.0,0.0,0.2,0.2,548.0
15,3,0,0.0,0.6,0.2,0.8,548.0
24,4,4,0.8,0.8,1.0,1.0,432.0
20,4,0,0.0,0.8,0.2,1.0,374.0
