patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1157.0
7,1,2,0.4,0.2,0.6,0.4,1129.0
17,3,2,0.4,0.6,0.6,0.8,1094.0
13,2,3,0.6,0.4,0.8,0.6,1086.0
8,1,3,0.6,0.2,0.8,0.4,1059.0
11,2,1,0.2,0.4,0.4,0.6,1055.0
6,1,1,0.2,0.2,0.4,0.4,1034.0
18,3,3,0.6,0.6,0.8,0.8,1032.0
16,3,1,0.2,0.6,0.4,0.8,1001.0
2,0,2,0.4,0.0,0.6,0.2,865.0
3,0,3,0.6,0.0,0.8,0.2,816.0
22,4,2,0.4,0.8,0.6,1.0,813.0
1,0,1,0.2,0.0,0.4,0.2,806.0
23,4,3,0.6,0.8,0.8,1.0,781.0
21,4,1,0.2,0.8,0.4,1.0,754.0
14,2,4,0.8,0.4,1.0,0.6,622.0
10,2,0,0.0,0.4,0.2,0.6,608.0
9,1,4,0.8,0.2,1.0,0.4,608.0
5,1,0,0.0,0.2,0.2,0.4,603.0
19,3,4,0.8,0.6,1.0,0.8,598.0
15,3,0,0.0,0.6,0.2,0.8,584.0
4,0,4,0.8,0.0,1.0,0.2,502.0
0,0,0,0.0,0.0,0.2,0.2,498.0
24,4,4,0.8,0.8,1.0,1.0,483.0
20,4,0,0.0,0.8,0.2,1.0,474.0
