patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1169.0
12,2,2,0.4,0.4,0.6,0.6,1166.0
13,2,3,0.6,0.4,0.8,0.6,1130.0
18,3,3,0.6,0.6,0.8,0.8,1129.0
16,3,1,0.2,0.6,0.4,0.8,1125.0
11,2,1,0.2,0.4,0.4,0.6,1119.0
7,1,2,0.4,0.2,0.6,0.4,1067.0
8,1,3,0.6,0.2,0.8,0.4,1030.0
6,1,1,0.2,0.2,0.4,0.4,1029.0
22,4,2,0.4,0.8,0.6,1.0,1027.0
21,4,1,0.2,0.8,0.4,1.0,1001.0
23,4,3,0.6,0.8,0.8,1.0,992.0
19,3,4,0.8,0.6,1.0,0.8,969.0
14,2,4,0.8,0.4,1.0,0.6,965.0
15,3,0,0.0,0.6,0.2,0.8,943.0
10,2,0,0.0,0.4,0.2,0.6,938.0
9,1,4,0.8,0.2,1.0,0.4,892.0
5,1,0,0.0,0.2,0.2,0.4,873.0
24,4,4,0.8,0.8,1.0,1.0,864.0
20,4,0,0.0,0.8,0.2,1.0,861.0
2,0,2,0.4,0.0,0.6,0.2,829.0
1,0,1,0.2,0.0,0.4,0.2,813.0
3,0,3,0.6,0.0,0.8,0.2,807.0
4,0,4,0.8,0.0,1.0,0.2,717.0
0,0,0,0.0,0.0,0.2,0.2,715.0
