patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1212.0
17,3,2,0.4,0.6,0.6,0.8,1182.0
11,2,1,0.2,0.4,0.4,0.6,1100.0
13,2,3,0.6,0.4,0.8,0.6,1085.0
7,1,2,0.4,0.2,0.6,0.4,1084.0
16,3,1,0.2,0.6,0.4,0.8,1078.0
18,3,3,0.6,0.6,0.8,0.8,1066.0
6,1,1,0.2,0.2,0.4,0.4,989.0
8,1,3,0.6,0.2,0.8,0.4,974.0
22,4,2,0.4,0.8,0.6,1.0,823.0
21,4,1,0.2,0.8,0.4,1.0,755.0
23,4,3,0.6,0.8,0.8,1.0,746.0
2,0,2,0.4,0.0,0.6,0.2,595.0
1,0,1,0.2,0.0,0.4,0.2,555.0
14,2,4,0.8,0.4,1.0,0.6,552.0
19,3,4,0.8,0.6,1.0,0.8,546.0
3,0,3,0.6,0.0,0.8,0.2,542.0
9,1,4,0.8,0.2,1.0,0.4,498.0
10,2,0,0.0,0.4,0.2,0.6,490.0
15,3,0,0.0,0.6,0.2,0.8,482.0
5,1,0,0.0,0.2,0.2,0.4,450.0
24,4,4,0.8,0.8,1.0,1.0,396.0
20,4,0,0.0,0.8,0.2,1.0,367.0
4,0,4,0.8,0.0,1.0,0.2,311.0
0,0,0,0.0,0.0,0.2,0.2,279.0
