patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1255.0
17,3,2,0.4,0.6,0.6,0.8,1250.0
13,2,3,0.6,0.4,0.8,0.6,1225.0
18,3,3,0.6,0.6,0.8,0.8,1223.0
11,2,1,0.2,0.4,0.4,0.6,1218.0
16,3,1,0.2,0.6,0.4,0.8,1213.0
7,1,2,0.4,0.2,0.6,0.4,1152.0
8,1,3,0.6,0.2,0.8,0.4,1132.0
6,1,1,0.2,0.2,0.4,0.4,1127.0
14,2,4,0.8,0.4,1.0,0.6,996.0
19,3,4,0.8,0.6,1.0,0.8,992.0
10,2,0,0.0,0.4,0.2,0.6,984.0
15,3,0,0.0,0.6,0.2,0.8,981.0
22,4,2,0.4,0.8,0.6,1.0,973.0
23,4,3,0.6,0.8,0.8,1.0,960.0
9,1,4,0.8,0.2,1.0,0.4,948.0
21,4,1,0.2,0.8,0.4,1.0,942.0
5,1,0,0.0,0.2,0.2,0.4,936.0
24,4,4,0.8,0.8,1.0,1.0,808.0
20,4,0,0.0,0.8,0.2,1.0,791.0
2,0,2,0.4,0.0,0.6,0.2,600.0
3,0,3,0.6,0.0,0.8,0.2,597.0
1,0,1,0.2,0.0,0.4,0.2,594.0
0,0,0,0.0,0.0,0.2,0.2,536.0
4,0,4,0.8,0.0,1.0,0.2,529.0
