patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1052.0
17,3,2,0.4,0.6,0.6,0.8,1044.0
11,2,1,0.2,0.4,0.4,0.6,1018.0
7,1,2,0.4,0.2,0.6,0.4,1011.0
16,3,1,0.2,0.6,0.4,0.8,1007.0
13,2,3,0.6,0.4,0.8,0.6,1000.0
18,3,3,0.6,0.6,0.8,0.8,995.0
6,1,1,0.2,0.2,0.4,0.4,993.0
8,1,3,0.6,0.2,0.8,0.4,968.0
22,4,2,0.4,0.8,0.6,1.0,920.0
2,0,2,0.4,0.0,0.6,0.2,899.0
1,0,1,0.2,0.0,0.4,0.2,898.0
21,4,1,0.2,0.8,0.4,1.0,898.0
23,4,3,0.6,0.8,0.8,1.0,885.0
3,0,3,0.6,0.0,0.8,0.2,864.0
10,2,0,0.0,0.4,0.2,0.6,842.0
5,1,0,0.0,0.2,0.2,0.4,836.0
15,3,0,0.0,0.6,0.2,0.8,827.0
14,2,4,0.8,0.4,1.0,0.6,819.0
19,3,4,0.8,0.6,1.0,0.8,819.0
9,1,4,0.8,0.2,1.0,0.4,801.0
0,0,0,0.0,0.0,0.2,0.2,778.0
20,4,0,0.0,0.8,0.2,1.0,755.0
24,4,4,0.8,0.8,1.0,1.0,750.0
4,0,4,0.8,0.0,1.0,0.2,727.0
