patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1218.0
17,3,2,0.4,0.6,0.6,0.8,1167.0
13,2,3,0.6,0.4,0.8,0.6,1140.0
7,1,2,0.4,0.2,0.6,0.4,1129.0
11,2,1,0.2,0.4,0.4,0.6,1127.0
16,3,1,0.2,0.6,0.4,0.8,1091.0
18,3,3,0.6,0.6,0.8,0.8,1090.0
8,1,3,0.6,0.2,0.8,0.4,1073.0
6,1,1,0.2,0.2,0.4,0.4,1052.0
22,4,2,0.4,0.8,0.6,1.0,755.0
21,4,1,0.2,0.8,0.4,1.0,721.0
23,4,3,0.6,0.8,0.8,1.0,719.0
2,0,2,0.4,0.0,0.6,0.2,711.0
1,0,1,0.2,0.0,0.4,0.2,687.0
3,0,3,0.6,0.0,0.8,0.2,686.0
14,2,4,0.8,0.4,1.0,0.6,582.0
10,2,0,0.0,0.4,0.2,0.6,574.0
19,3,4,0.8,0.6,1.0,0.8,570.0
15,3,0,0.0,0.6,0.2,0.8,562.0
9,1,4,0.8,0.2,1.0,0.4,547.0
5,1,0,0.0,0.2,0.2,0.4,545.0
20,4,0,0.0,0.8,0.2,1.0,433.0
24,4,4,0.8,0.8,1.0,1.0,431.0
0,0,0,0.0,0.0,0.2,0.2,418.0
4,0,4,0.8,0.0,1.0,0.2,412.0
