patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1158.0,1282,1282
13,2,3,0.6,0.4,0.8,0.6,1101.0,1282,1282
11,2,1,0.2,0.4,0.4,0.6,1087.0,1282,1282
17,3,2,0.4,0.6,0.6,0.8,1087.0,1282,1282
7,1,2,0.4,0.2,0.6,0.4,1056.0,1282,1282
18,3,3,0.6,0.6,0.8,0.8,1042.0,1282,1282
16,3,1,0.2,0.6,0.4,0.8,1026.0,1282,1282
8,1,3,0.6,0.2,0.8,0.4,1010.0,1282,1282
6,1,1,0.2,0.2,0.4,0.4,996.0,1282,1282
14,2,4,0.8,0.4,1.0,0.6,706.0,1282,1282
22,4,2,0.4,0.8,0.6,1.0,706.0,1282,1282
10,2,0,0.0,0.4,0.2,0.6,686.0,1282,1282
19,3,4,0.8,0.6,1.0,0.8,683.0,1282,1282
23,4,3,0.6,0.8,0.8,1.0,675.0,1282,1282
21,4,1,0.2,0.8,0.4,1.0,664.0,1282,1282
15,3,0,0.0,0.6,0.2,0.8,659.0,1282,1282
2,0,2,0.4,0.0,0.6,0.2,657.0,1282,1282
9,1,4,0.8,0.2,1.0,0.4,657.0,1282,1282
5,1,0,0.0,0.2,0.2,0.4,641.0,1282,1282
3,0,3,0.6,0.0,0.8,0.2,634.0,1282,1282
1,0,1,0.2,0.0,0.4,0.2,614.0,1282,1282
24,4,4,0.8,0.8,1.0,1.0,501.0,1282,1282
20,4,0,0.0,0.8,0.2,1.0,485.0,1282,1282
4,0,4,0.8,0.0,1.0,0.2,484.0,1282,1282
0,0,0,0.0,0.0,0.2,0.2,466.0,1282,1282
