patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1262.0
13,2,3,0.6,0.4,0.8,0.6,1235.0
11,2,1,0.2,0.4,0.4,0.6,1227.0
17,3,2,0.4,0.6,0.6,0.8,1225.0
7,1,2,0.4,0.2,0.6,0.4,1201.0
18,3,3,0.6,0.6,0.8,0.8,1200.0
16,3,1,0.2,0.6,0.4,0.8,1188.0
8,1,3,0.6,0.2,0.8,0.4,1182.0
6,1,1,0.2,0.2,0.4,0.4,1173.0
14,2,4,0.8,0.4,1.0,0.6,1078.0
10,2,0,0.0,0.4,0.2,0.6,1068.0
19,3,4,0.8,0.6,1.0,0.8,1051.0
9,1,4,0.8,0.2,1.0,0.4,1041.0
15,3,0,0.0,0.6,0.2,0.8,1040.0
5,1,0,0.0,0.2,0.2,0.4,1031.0
2,0,2,0.4,0.0,0.6,0.2,649.0
1,0,1,0.2,0.0,0.4,0.2,645.0
3,0,3,0.6,0.0,0.8,0.2,638.0
0,0,0,0.0,0.0,0.2,0.2,592.0
4,0,4,0.8,0.0,1.0,0.2,586.0
22,4,2,0.4,0.8,0.6,1.0,486.0
23,4,3,0.6,0.8,0.8,1.0,476.0
21,4,1,0.2,0.8,0.4,1.0,474.0
24,4,4,0.8,0.8,1.0,1.0,422.0
20,4,0,0.0,0.8,0.2,1.0,404.0
