patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1255.0
17,3,2,0.4,0.6,0.6,0.8,1203.0
13,2,3,0.6,0.4,0.8,0.6,1175.0
11,2,1,0.2,0.4,0.4,0.6,1175.0
7,1,2,0.4,0.2,0.6,0.4,1170.0
16,3,1,0.2,0.6,0.4,0.8,1132.0
18,3,3,0.6,0.6,0.8,0.8,1125.0
6,1,1,0.2,0.2,0.4,0.4,1105.0
8,1,3,0.6,0.2,0.8,0.4,1098.0
22,4,2,0.4,0.8,0.6,1.0,857.0
23,4,3,0.6,0.8,0.8,1.0,821.0
21,4,1,0.2,0.8,0.4,1.0,810.0
2,0,2,0.4,0.0,0.6,0.2,774.0
1,0,1,0.2,0.0,0.4,0.2,747.0
3,0,3,0.6,0.0,0.8,0.2,733.0
10,2,0,0.0,0.4,0.2,0.6,723.0
14,2,4,0.8,0.4,1.0,0.6,723.0
19,3,4,0.8,0.6,1.0,0.8,706.0
15,3,0,0.0,0.6,0.2,0.8,701.0
5,1,0,0.0,0.2,0.2,0.4,696.0
9,1,4,0.8,0.2,1.0,0.4,691.0
24,4,4,0.8,0.8,1.0,1.0,552.0
20,4,0,0.0,0.8,0.2,1.0,530.0
0,0,0,0.0,0.0,0.2,0.2,527.0
4,0,4,0.8,0.0,1.0,0.2,507.0
