patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1137.0
13,2,3,0.6,0.4,0.8,0.6,1098.0
11,2,1,0.2,0.4,0.4,0.6,1080.0
17,3,2,0.4,0.6,0.6,0.8,1035.0
18,3,3,0.6,0.6,0.8,0.8,1003.0
16,3,1,0.2,0.6,0.4,0.8,989.0
7,1,2,0.4,0.2,0.6,0.4,979.0
8,1,3,0.6,0.2,0.8,0.4,957.0
6,1,1,0.2,0.2,0.4,0.4,941.0
10,2,0,0.0,0.4,0.2,0.6,851.0
14,2,4,0.8,0.4,1.0,0.6,830.0
15,3,0,0.0,0.6,0.2,0.8,793.0
19,3,4,0.8,0.6,1.0,0.8,765.0
5,1,0,0.0,0.2,0.2,0.4,757.0
9,1,4,0.8,0.2,1.0,0.4,749.0
22,4,2,0.4,0.8,0.6,1.0,595.0
21,4,1,0.2,0.8,0.4,1.0,576.0
23,4,3,0.6,0.8,0.8,1.0,569.0
2,0,2,0.4,0.0,0.6,0.2,524.0
3,0,3,0.6,0.0,0.8,0.2,519.0
1,0,1,0.2,0.0,0.4,0.2,515.0
20,4,0,0.0,0.8,0.2,1.0,480.0
24,4,4,0.8,0.8,1.0,1.0,451.0
4,0,4,0.8,0.0,1.0,0.2,444.0
0,0,0,0.0,0.0,0.2,0.2,435.0
