patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1263.0
11,2,1,0.2,0.4,0.4,0.6,1240.0
7,1,2,0.4,0.2,0.6,0.4,1235.0
13,2,3,0.6,0.4,0.8,0.6,1234.0
6,1,1,0.2,0.2,0.4,0.4,1214.0
17,3,2,0.4,0.6,0.6,0.8,1210.0
8,1,3,0.6,0.2,0.8,0.4,1208.0
16,3,1,0.2,0.6,0.4,0.8,1193.0
18,3,3,0.6,0.6,0.8,0.8,1186.0
10,2,0,0.0,0.4,0.2,0.6,1072.0
14,2,4,0.8,0.4,1.0,0.6,1066.0
5,1,0,0.0,0.2,0.2,0.4,1056.0
9,1,4,0.8,0.2,1.0,0.4,1049.0
15,3,0,0.0,0.6,0.2,0.8,1043.0
19,3,4,0.8,0.6,1.0,0.8,1034.0
22,4,2,0.4,0.8,0.6,1.0,1031.0
2,0,2,0.4,0.0,0.6,0.2,1019.0
21,4,1,0.2,0.8,0.4,1.0,1019.0
23,4,3,0.6,0.8,0.8,1.0,1014.0
1,0,1,0.2,0.0,0.4,0.2,1001.0
3,0,3,0.6,0.0,0.8,0.2,1001.0
20,4,0,0.0,0.8,0.2,1.0,901.0
24,4,4,0.8,0.8,1.0,1.0,897.0
0,0,0,0.0,0.0,0.2,0.2,893.0
4,0,4,0.8,0.0,1.0,0.2,881.0
