patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1223.0
11,2,1,0.2,0.4,0.4,0.6,1167.0
13,2,3,0.6,0.4,0.8,0.6,1167.0
17,3,2,0.4,0.6,0.6,0.8,1146.0
7,1,2,0.4,0.2,0.6,0.4,1139.0
6,1,1,0.2,0.2,0.4,0.4,1095.0
16,3,1,0.2,0.6,0.4,0.8,1094.0
18,3,3,0.6,0.6,0.8,0.8,1092.0
8,1,3,0.6,0.2,0.8,0.4,1088.0
14,2,4,0.8,0.4,1.0,0.6,825.0
10,2,0,0.0,0.4,0.2,0.6,816.0
9,1,4,0.8,0.2,1.0,0.4,779.0
2,0,2,0.4,0.0,0.6,0.2,779.0
19,3,4,0.8,0.6,1.0,0.8,774.0
5,1,0,0.0,0.2,0.2,0.4,770.0
15,3,0,0.0,0.6,0.2,0.8,769.0
1,0,1,0.2,0.0,0.4,0.2,761.0
3,0,3,0.6,0.0,0.8,0.2,755.0
22,4,2,0.4,0.8,0.6,1.0,706.0
21,4,1,0.2,0.8,0.4,1.0,688.0
23,4,3,0.6,0.8,0.8,1.0,671.0
4,0,4,0.8,0.0,1.0,0.2,580.0
0,0,0,0.0,0.0,0.2,0.2,562.0
20,4,0,0.0,0.8,0.2,1.0,522.0
24,4,4,0.8,0.8,1.0,1.0,494.0
