patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1227.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1174.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1144.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1135.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1129.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1100.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1094.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1066.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1050.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,774.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,743.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,737.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,733.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,697.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,680.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,618.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,613.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,611.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,595.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,588.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,583.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,451.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,432.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,428.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,411.0,1300,1300
