patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1245.0
7,1,2,0.4,0.2,0.6,0.4,1206.0
11,2,1,0.2,0.4,0.4,0.6,1169.0
13,2,3,0.6,0.4,0.8,0.6,1156.0
6,1,1,0.2,0.2,0.4,0.4,1135.0
8,1,3,0.6,0.2,0.8,0.4,1118.0
17,3,2,0.4,0.6,0.6,0.8,1105.0
16,3,1,0.2,0.6,0.4,0.8,1038.0
18,3,3,0.6,0.6,0.8,0.8,1031.0
2,0,2,0.4,0.0,0.6,0.2,889.0
1,0,1,0.2,0.0,0.4,0.2,858.0
3,0,3,0.6,0.0,0.8,0.2,830.0
10,2,0,0.0,0.4,0.2,0.6,706.0
14,2,4,0.8,0.4,1.0,0.6,694.0
5,1,0,0.0,0.2,0.2,0.4,693.0
9,1,4,0.8,0.2,1.0,0.4,679.0
19,3,4,0.8,0.6,1.0,0.8,641.0
15,3,0,0.0,0.6,0.2,0.8,640.0
22,4,2,0.4,0.8,0.6,1.0,627.0
21,4,1,0.2,0.8,0.4,1.0,596.0
23,4,3,0.6,0.8,0.8,1.0,595.0
0,0,0,0.0,0.0,0.2,0.2,564.0
4,0,4,0.8,0.0,1.0,0.2,524.0
24,4,4,0.8,0.8,1.0,1.0,411.0
20,4,0,0.0,0.8,0.2,1.0,403.0
