patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1209.0
17,3,2,0.4,0.6,0.6,0.8,1178.0
11,2,1,0.2,0.4,0.4,0.6,1165.0
13,2,3,0.6,0.4,0.8,0.6,1155.0
16,3,1,0.2,0.6,0.4,0.8,1140.0
7,1,2,0.4,0.2,0.6,0.4,1138.0
18,3,3,0.6,0.6,0.8,0.8,1129.0
6,1,1,0.2,0.2,0.4,0.4,1103.0
8,1,3,0.6,0.2,0.8,0.4,1089.0
14,2,4,0.8,0.4,1.0,0.6,983.0
10,2,0,0.0,0.4,0.2,0.6,977.0
19,3,4,0.8,0.6,1.0,0.8,969.0
15,3,0,0.0,0.6,0.2,0.8,957.0
9,1,4,0.8,0.2,1.0,0.4,942.0
5,1,0,0.0,0.2,0.2,0.4,936.0
22,4,2,0.4,0.8,0.6,1.0,914.0
21,4,1,0.2,0.8,0.4,1.0,895.0
23,4,3,0.6,0.8,0.8,1.0,887.0
2,0,2,0.4,0.0,0.6,0.2,825.0
1,0,1,0.2,0.0,0.4,0.2,806.0
3,0,3,0.6,0.0,0.8,0.2,795.0
24,4,4,0.8,0.8,1.0,1.0,773.0
20,4,0,0.0,0.8,0.2,1.0,768.0
4,0,4,0.8,0.0,1.0,0.2,706.0
0,0,0,0.0,0.0,0.2,0.2,697.0
