patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1240.0
17,3,2,0.4,0.6,0.6,0.8,1171.0
7,1,2,0.4,0.2,0.6,0.4,1170.0
11,2,1,0.2,0.4,0.4,0.6,1158.0
13,2,3,0.6,0.4,0.8,0.6,1130.0
16,3,1,0.2,0.6,0.4,0.8,1100.0
6,1,1,0.2,0.2,0.4,0.4,1097.0
18,3,3,0.6,0.6,0.8,0.8,1083.0
8,1,3,0.6,0.2,0.8,0.4,1082.0
2,0,2,0.4,0.0,0.6,0.2,695.0
1,0,1,0.2,0.0,0.4,0.2,672.0
22,4,2,0.4,0.8,0.6,1.0,666.0
3,0,3,0.6,0.0,0.8,0.2,666.0
21,4,1,0.2,0.8,0.4,1.0,641.0
23,4,3,0.6,0.8,0.8,1.0,630.0
14,2,4,0.8,0.4,1.0,0.6,549.0
10,2,0,0.0,0.4,0.2,0.6,544.0
9,1,4,0.8,0.2,1.0,0.4,535.0
19,3,4,0.8,0.6,1.0,0.8,534.0
15,3,0,0.0,0.6,0.2,0.8,532.0
5,1,0,0.0,0.2,0.2,0.4,523.0
4,0,4,0.8,0.0,1.0,0.2,406.0
0,0,0,0.0,0.0,0.2,0.2,394.0
24,4,4,0.8,0.8,1.0,1.0,381.0
20,4,0,0.0,0.8,0.2,1.0,378.0
