patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1261.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1215.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1208.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1207.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1194.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1168.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1157.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1156.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1151.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,953.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,914.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,912.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,881.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,861.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,860.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,851.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,841.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,839.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,789.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,772.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,767.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,686.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,667.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,640.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,614.0,1300,1300
