patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1234.0
17,3,2,0.4,0.6,0.6,0.8,1176.0
11,2,1,0.2,0.4,0.4,0.6,1165.0
13,2,3,0.6,0.4,0.8,0.6,1150.0
7,1,2,0.4,0.2,0.6,0.4,1130.0
16,3,1,0.2,0.6,0.4,0.8,1114.0
18,3,3,0.6,0.6,0.8,0.8,1106.0
6,1,1,0.2,0.2,0.4,0.4,1083.0
8,1,3,0.6,0.2,0.8,0.4,1054.0
22,4,2,0.4,0.8,0.6,1.0,814.0
23,4,3,0.6,0.8,0.8,1.0,774.0
21,4,1,0.2,0.8,0.4,1.0,772.0
2,0,2,0.4,0.0,0.6,0.2,752.0
1,0,1,0.2,0.0,0.4,0.2,730.0
3,0,3,0.6,0.0,0.8,0.2,724.0
14,2,4,0.8,0.4,1.0,0.6,679.0
19,3,4,0.8,0.6,1.0,0.8,662.0
10,2,0,0.0,0.4,0.2,0.6,638.0
9,1,4,0.8,0.2,1.0,0.4,632.0
15,3,0,0.0,0.6,0.2,0.8,612.0
5,1,0,0.0,0.2,0.2,0.4,610.0
24,4,4,0.8,0.8,1.0,1.0,496.0
4,0,4,0.8,0.0,1.0,0.2,477.0
20,4,0,0.0,0.8,0.2,1.0,463.0
0,0,0,0.0,0.0,0.2,0.2,452.0
