patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1150.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1125.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1081.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,1064.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1055.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1041.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,952.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,900.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,890.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,836.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,802.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,775.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,684.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,670.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,646.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,642.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,591.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,561.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,539.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,521.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,502.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,496.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,493.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,345.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,334.0,1300,1300
