patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1017.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,982.0,1300,1300
11,2,1,0.2,0.4,0.4,0.6,980.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,926.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,901.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,891.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,853.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,836.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,809.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,782.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,780.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,779.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,768.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,688.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,669.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,550.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,536.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,528.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,485.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,471.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,400.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,387.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,378.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,341.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,336.0,1300,1300
