patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1254.0
13,2,3,0.6,0.4,0.8,0.6,1232.0
11,2,1,0.2,0.4,0.4,0.6,1226.0
17,3,2,0.4,0.6,0.6,0.8,1214.0
7,1,2,0.4,0.2,0.6,0.4,1211.0
8,1,3,0.6,0.2,0.8,0.4,1192.0
18,3,3,0.6,0.6,0.8,0.8,1192.0
16,3,1,0.2,0.6,0.4,0.8,1185.0
6,1,1,0.2,0.2,0.4,0.4,1185.0
10,2,0,0.0,0.4,0.2,0.6,1084.0
14,2,4,0.8,0.4,1.0,0.6,1073.0
15,3,0,0.0,0.6,0.2,0.8,1056.0
5,1,0,0.0,0.2,0.2,0.4,1049.0
19,3,4,0.8,0.6,1.0,0.8,1043.0
9,1,4,0.8,0.2,1.0,0.4,1041.0
2,0,2,0.4,0.0,0.6,0.2,943.0
3,0,3,0.6,0.0,0.8,0.2,935.0
1,0,1,0.2,0.0,0.4,0.2,928.0
22,4,2,0.4,0.8,0.6,1.0,872.0
21,4,1,0.2,0.8,0.4,1.0,860.0
23,4,3,0.6,0.8,0.8,1.0,858.0
4,0,4,0.8,0.0,1.0,0.2,846.0
0,0,0,0.0,0.0,0.2,0.2,846.0
20,4,0,0.0,0.8,0.2,1.0,789.0
24,4,4,0.8,0.8,1.0,1.0,779.0
