patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
12,2,2,0.4,0.4,0.6,0.6,1146.0,1211,1211
13,2,3,0.6,0.4,0.8,0.6,1130.0,1211,1211
11,2,1,0.2,0.4,0.4,0.6,1125.0,1211,1211
7,1,2,0.4,0.2,0.6,0.4,1105.0,1211,1211
8,1,3,0.6,0.2,0.8,0.4,1092.0,1211,1211
6,1,1,0.2,0.2,0.4,0.4,1082.0,1211,1211
17,3,2,0.4,0.6,0.6,0.8,1058.0,1211,1211
10,2,0,0.0,0.4,0.2,0.6,1054.0,1211,1211
14,2,4,0.8,0.4,1.0,0.6,1047.0,1211,1211
18,3,3,0.6,0.6,0.8,0.8,1040.0,1211,1211
16,3,1,0.2,0.6,0.4,0.8,1039.0,1211,1211
9,1,4,0.8,0.2,1.0,0.4,1019.0,1211,1211
5,1,0,0.0,0.2,0.2,0.4,1012.0,1211,1211
15,3,0,0.0,0.6,0.2,0.8,979.0,1211,1211
19,3,4,0.8,0.6,1.0,0.8,970.0,1211,1211
2,0,2,0.4,0.0,0.6,0.2,812.0,1211,1211
3,0,3,0.6,0.0,0.8,0.2,803.0,1211,1211
1,0,1,0.2,0.0,0.4,0.2,800.0,1211,1211
4,0,4,0.8,0.0,1.0,0.2,765.0,1211,1211
0,0,0,0.0,0.0,0.2,0.2,759.0,1211,1211
22,4,2,0.4,0.8,0.6,1.0,671.0,1211,1211
21,4,1,0.2,0.8,0.4,1.0,666.0,1211,1211
23,4,3,0.6,0.8,0.8,1.0,664.0,1211,1211
20,4,0,0.0,0.8,0.2,1.0,638.0,1211,1211
24,4,4,0.8,0.8,1.0,1.0,633.0,1211,1211
