patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1154.0
17,3,2,0.4,0.6,0.6,0.8,1124.0
13,2,3,0.6,0.4,0.8,0.6,1112.0
11,2,1,0.2,0.4,0.4,0.6,1103.0
18,3,3,0.6,0.6,0.8,0.8,1084.0
16,3,1,0.2,0.6,0.4,0.8,1076.0
7,1,2,0.4,0.2,0.6,0.4,1055.0
8,1,3,0.6,0.2,0.8,0.4,1023.0
6,1,1,0.2,0.2,0.4,0.4,1006.0
14,2,4,0.8,0.4,1.0,0.6,894.0
22,4,2,0.4,0.8,0.6,1.0,892.0
10,2,0,0.0,0.4,0.2,0.6,891.0
23,4,3,0.6,0.8,0.8,1.0,869.0
19,3,4,0.8,0.6,1.0,0.8,865.0
15,3,0,0.0,0.6,0.2,0.8,862.0
21,4,1,0.2,0.8,0.4,1.0,860.0
9,1,4,0.8,0.2,1.0,0.4,834.0
5,1,0,0.0,0.2,0.2,0.4,828.0
2,0,2,0.4,0.0,0.6,0.2,770.0
3,0,3,0.6,0.0,0.8,0.2,748.0
1,0,1,0.2,0.0,0.4,0.2,746.0
24,4,4,0.8,0.8,1.0,1.0,708.0
20,4,0,0.0,0.8,0.2,1.0,701.0
0,0,0,0.0,0.0,0.2,0.2,627.0
4,0,4,0.8,0.0,1.0,0.2,619.0
