patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1262.0
17,3,2,0.4,0.6,0.6,0.8,1261.0
11,2,1,0.2,0.4,0.4,0.6,1252.0
16,3,1,0.2,0.6,0.4,0.8,1250.0
13,2,3,0.6,0.4,0.8,0.6,1250.0
18,3,3,0.6,0.6,0.8,0.8,1247.0
14,2,4,0.8,0.4,1.0,0.6,1189.0
19,3,4,0.8,0.6,1.0,0.8,1182.0
10,2,0,0.0,0.4,0.2,0.6,1181.0
15,3,0,0.0,0.6,0.2,0.8,1178.0
7,1,2,0.4,0.2,0.6,0.4,1154.0
8,1,3,0.6,0.2,0.8,0.4,1150.0
6,1,1,0.2,0.2,0.4,0.4,1146.0
9,1,4,0.8,0.2,1.0,0.4,1097.0
5,1,0,0.0,0.2,0.2,0.4,1090.0
22,4,2,0.4,0.8,0.6,1.0,954.0
21,4,1,0.2,0.8,0.4,1.0,948.0
23,4,3,0.6,0.8,0.8,1.0,947.0
24,4,4,0.8,0.8,1.0,1.0,908.0
20,4,0,0.0,0.8,0.2,1.0,897.0
2,0,2,0.4,0.0,0.6,0.2,550.0
1,0,1,0.2,0.0,0.4,0.2,550.0
3,0,3,0.6,0.0,0.8,0.2,546.0
0,0,0,0.0,0.0,0.2,0.2,533.0
4,0,4,0.8,0.0,1.0,0.2,531.0
