patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1186.0
7,1,2,0.4,0.2,0.6,0.4,1160.0
11,2,1,0.2,0.4,0.4,0.6,1150.0
17,3,2,0.4,0.6,0.6,0.8,1118.0
13,2,3,0.6,0.4,0.8,0.6,1118.0
6,1,1,0.2,0.2,0.4,0.4,1115.0
8,1,3,0.6,0.2,0.8,0.4,1095.0
16,3,1,0.2,0.6,0.4,0.8,1088.0
18,3,3,0.6,0.6,0.8,0.8,1054.0
2,0,2,0.4,0.0,0.6,0.2,962.0
1,0,1,0.2,0.0,0.4,0.2,927.0
3,0,3,0.6,0.0,0.8,0.2,922.0
10,2,0,0.0,0.4,0.2,0.6,854.0
22,4,2,0.4,0.8,0.6,1.0,841.0
5,1,0,0.0,0.2,0.2,0.4,829.0
21,4,1,0.2,0.8,0.4,1.0,828.0
15,3,0,0.0,0.6,0.2,0.8,825.0
23,4,3,0.6,0.8,0.8,1.0,804.0
14,2,4,0.8,0.4,1.0,0.6,784.0
9,1,4,0.8,0.2,1.0,0.4,768.0
19,3,4,0.8,0.6,1.0,0.8,755.0
0,0,0,0.0,0.0,0.2,0.2,721.0
4,0,4,0.8,0.0,1.0,0.2,692.0
20,4,0,0.0,0.8,0.2,1.0,675.0
24,4,4,0.8,0.8,1.0,1.0,615.0
