patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1276.0
7,1,2,0.4,0.2,0.6,0.4,1229.0
13,2,3,0.6,0.4,0.8,0.6,1192.0
11,2,1,0.2,0.4,0.4,0.6,1173.0
17,3,2,0.4,0.6,0.6,0.8,1160.0
8,1,3,0.6,0.2,0.8,0.4,1155.0
6,1,1,0.2,0.2,0.4,0.4,1142.0
18,3,3,0.6,0.6,0.8,0.8,1092.0
16,3,1,0.2,0.6,0.4,0.8,1075.0
2,0,2,0.4,0.0,0.6,0.2,622.0
14,2,4,0.8,0.4,1.0,0.6,604.0
1,0,1,0.2,0.0,0.4,0.2,594.0
9,1,4,0.8,0.2,1.0,0.4,594.0
3,0,3,0.6,0.0,0.8,0.2,592.0
19,3,4,0.8,0.6,1.0,0.8,563.0
10,2,0,0.0,0.4,0.2,0.6,517.0
5,1,0,0.0,0.2,0.2,0.4,510.0
22,4,2,0.4,0.8,0.6,1.0,504.0
23,4,3,0.6,0.8,0.8,1.0,487.0
15,3,0,0.0,0.6,0.2,0.8,477.0
21,4,1,0.2,0.8,0.4,1.0,477.0
4,0,4,0.8,0.0,1.0,0.2,353.0
0,0,0,0.0,0.0,0.2,0.2,327.0
24,4,4,0.8,0.8,1.0,1.0,290.0
20,4,0,0.0,0.8,0.2,1.0,249.0
