patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1235.0
7,1,2,0.4,0.2,0.6,0.4,1170.0
11,2,1,0.2,0.4,0.4,0.6,1117.0
13,2,3,0.6,0.4,0.8,0.6,1108.0
6,1,1,0.2,0.2,0.4,0.4,1068.0
8,1,3,0.6,0.2,0.8,0.4,1049.0
17,3,2,0.4,0.6,0.6,0.8,1027.0
18,3,3,0.6,0.6,0.8,0.8,940.0
16,3,1,0.2,0.6,0.4,0.8,939.0
2,0,2,0.4,0.0,0.6,0.2,733.0
1,0,1,0.2,0.0,0.4,0.2,679.0
3,0,3,0.6,0.0,0.8,0.2,670.0
14,2,4,0.8,0.4,1.0,0.6,550.0
10,2,0,0.0,0.4,0.2,0.6,526.0
9,1,4,0.8,0.2,1.0,0.4,523.0
5,1,0,0.0,0.2,0.2,0.4,508.0
19,3,4,0.8,0.6,1.0,0.8,478.0
22,4,2,0.4,0.8,0.6,1.0,467.0
15,3,0,0.0,0.6,0.2,0.8,448.0
23,4,3,0.6,0.8,0.8,1.0,438.0
21,4,1,0.2,0.8,0.4,1.0,427.0
4,0,4,0.8,0.0,1.0,0.2,368.0
0,0,0,0.0,0.0,0.2,0.2,363.0
24,4,4,0.8,0.8,1.0,1.0,251.0
20,4,0,0.0,0.8,0.2,1.0,230.0
