patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1038.0
13,2,3,0.6,0.4,0.8,0.6,998.0
11,2,1,0.2,0.4,0.4,0.6,991.0
17,3,2,0.4,0.6,0.6,0.8,943.0
18,3,3,0.6,0.6,0.8,0.8,907.0
16,3,1,0.2,0.6,0.4,0.8,900.0
14,2,4,0.8,0.4,1.0,0.6,811.0
10,2,0,0.0,0.4,0.2,0.6,789.0
7,1,2,0.4,0.2,0.6,0.4,740.0
19,3,4,0.8,0.6,1.0,0.8,730.0
6,1,1,0.2,0.2,0.4,0.4,720.0
8,1,3,0.6,0.2,0.8,0.4,712.0
15,3,0,0.0,0.6,0.2,0.8,705.0
5,1,0,0.0,0.2,0.2,0.4,602.0
9,1,4,0.8,0.2,1.0,0.4,599.0
22,4,2,0.4,0.8,0.6,1.0,440.0
23,4,3,0.6,0.8,0.8,1.0,423.0
21,4,1,0.2,0.8,0.4,1.0,418.0
24,4,4,0.8,0.8,1.0,1.0,352.0
20,4,0,0.0,0.8,0.2,1.0,339.0
1,0,1,0.2,0.0,0.4,0.2,320.0
2,0,2,0.4,0.0,0.6,0.2,317.0
3,0,3,0.6,0.0,0.8,0.2,310.0
0,0,0,0.0,0.0,0.2,0.2,283.0
4,0,4,0.8,0.0,1.0,0.2,266.0
