patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1139.0
13,2,3,0.6,0.4,0.8,0.6,1072.0
11,2,1,0.2,0.4,0.4,0.6,1040.0
17,3,2,0.4,0.6,0.6,0.8,1035.0
7,1,2,0.4,0.2,0.6,0.4,1032.0
18,3,3,0.6,0.6,0.8,0.8,974.0
8,1,3,0.6,0.2,0.8,0.4,970.0
6,1,1,0.2,0.2,0.4,0.4,958.0
16,3,1,0.2,0.6,0.4,0.8,946.0
14,2,4,0.8,0.4,1.0,0.6,728.0
10,2,0,0.0,0.4,0.2,0.6,710.0
9,1,4,0.8,0.2,1.0,0.4,678.0
19,3,4,0.8,0.6,1.0,0.8,675.0
22,4,2,0.4,0.8,0.6,1.0,673.0
5,1,0,0.0,0.2,0.2,0.4,668.0
15,3,0,0.0,0.6,0.2,0.8,659.0
23,4,3,0.6,0.8,0.8,1.0,644.0
21,4,1,0.2,0.8,0.4,1.0,613.0
2,0,2,0.4,0.0,0.6,0.2,554.0
3,0,3,0.6,0.0,0.8,0.2,526.0
1,0,1,0.2,0.0,0.4,0.2,519.0
24,4,4,0.8,0.8,1.0,1.0,479.0
20,4,0,0.0,0.8,0.2,1.0,451.0
0,0,0,0.0,0.0,0.2,0.2,409.0
4,0,4,0.8,0.0,1.0,0.2,401.0
