patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count,total_images_processed,total_regions
11,2,1,0.2,0.4,0.4,0.6,1160.0,1300,1300
12,2,2,0.4,0.4,0.6,0.6,1159.0,1300,1300
6,1,1,0.2,0.2,0.4,0.4,1151.0,1300,1300
7,1,2,0.4,0.2,0.6,0.4,1147.0,1300,1300
17,3,2,0.4,0.6,0.6,0.8,1119.0,1300,1300
16,3,1,0.2,0.6,0.4,0.8,1116.0,1300,1300
13,2,3,0.6,0.4,0.8,0.6,1110.0,1300,1300
8,1,3,0.6,0.2,0.8,0.4,1103.0,1300,1300
18,3,3,0.6,0.6,0.8,0.8,1084.0,1300,1300
1,0,1,0.2,0.0,0.4,0.2,1021.0,1300,1300
2,0,2,0.4,0.0,0.6,0.2,1008.0,1300,1300
10,2,0,0.0,0.4,0.2,0.6,998.0,1300,1300
5,1,0,0.0,0.2,0.2,0.4,993.0,1300,1300
3,0,3,0.6,0.0,0.8,0.2,969.0,1300,1300
15,3,0,0.0,0.6,0.2,0.8,963.0,1300,1300
21,4,1,0.2,0.8,0.4,1.0,948.0,1300,1300
22,4,2,0.4,0.8,0.6,1.0,946.0,1300,1300
14,2,4,0.8,0.4,1.0,0.6,927.0,1300,1300
9,1,4,0.8,0.2,1.0,0.4,925.0,1300,1300
23,4,3,0.6,0.8,0.8,1.0,917.0,1300,1300
19,3,4,0.8,0.6,1.0,0.8,914.0,1300,1300
0,0,0,0.0,0.0,0.2,0.2,898.0,1300,1300
20,4,0,0.0,0.8,0.2,1.0,830.0,1300,1300
4,0,4,0.8,0.0,1.0,0.2,825.0,1300,1300
24,4,4,0.8,0.8,1.0,1.0,792.0,1300,1300
