patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1240.0
17,3,2,0.4,0.6,0.6,0.8,1224.0
11,2,1,0.2,0.4,0.4,0.6,1204.0
13,2,3,0.6,0.4,0.8,0.6,1200.0
7,1,2,0.4,0.2,0.6,0.4,1197.0
16,3,1,0.2,0.6,0.4,0.8,1190.0
18,3,3,0.6,0.6,0.8,0.8,1183.0
6,1,1,0.2,0.2,0.4,0.4,1169.0
8,1,3,0.6,0.2,0.8,0.4,1161.0
22,4,2,0.4,0.8,0.6,1.0,1135.0
21,4,1,0.2,0.8,0.4,1.0,1101.0
23,4,3,0.6,0.8,0.8,1.0,1098.0
2,0,2,0.4,0.0,0.6,0.2,1043.0
1,0,1,0.2,0.0,0.4,0.2,1022.0
3,0,3,0.6,0.0,0.8,0.2,1020.0
10,2,0,0.0,0.4,0.2,0.6,938.0
14,2,4,0.8,0.4,1.0,0.6,932.0
15,3,0,0.0,0.6,0.2,0.8,931.0
19,3,4,0.8,0.6,1.0,0.8,922.0
5,1,0,0.0,0.2,0.2,0.4,918.0
9,1,4,0.8,0.2,1.0,0.4,907.0
24,4,4,0.8,0.8,1.0,1.0,881.0
20,4,0,0.0,0.8,0.2,1.0,875.0
0,0,0,0.0,0.0,0.2,0.2,817.0
4,0,4,0.8,0.0,1.0,0.2,810.0
