patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1210.0
17,3,2,0.4,0.6,0.6,0.8,1208.0
13,2,3,0.6,0.4,0.8,0.6,1191.0
11,2,1,0.2,0.4,0.4,0.6,1189.0
16,3,1,0.2,0.6,0.4,0.8,1186.0
18,3,3,0.6,0.6,0.8,0.8,1185.0
7,1,2,0.4,0.2,0.6,0.4,1140.0
8,1,3,0.6,0.2,0.8,0.4,1125.0
6,1,1,0.2,0.2,0.4,0.4,1116.0
10,2,0,0.0,0.4,0.2,0.6,1090.0
15,3,0,0.0,0.6,0.2,0.8,1085.0
22,4,2,0.4,0.8,0.6,1.0,1051.0
14,2,4,0.8,0.4,1.0,0.6,1041.0
19,3,4,0.8,0.6,1.0,0.8,1037.0
5,1,0,0.0,0.2,0.2,0.4,1035.0
21,4,1,0.2,0.8,0.4,1.0,1035.0
23,4,3,0.6,0.8,0.8,1.0,1030.0
9,1,4,0.8,0.2,1.0,0.4,993.0
20,4,0,0.0,0.8,0.2,1.0,966.0
24,4,4,0.8,0.8,1.0,1.0,921.0
2,0,2,0.4,0.0,0.6,0.2,899.0
3,0,3,0.6,0.0,0.8,0.2,892.0
1,0,1,0.2,0.0,0.4,0.2,882.0
0,0,0,0.0,0.0,0.2,0.2,846.0
4,0,4,0.8,0.0,1.0,0.2,818.0
