patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1240.0
17,3,2,0.4,0.6,0.6,0.8,1185.0
11,2,1,0.2,0.4,0.4,0.6,1177.0
7,1,2,0.4,0.2,0.6,0.4,1164.0
13,2,3,0.6,0.4,0.8,0.6,1129.0
16,3,1,0.2,0.6,0.4,0.8,1128.0
6,1,1,0.2,0.2,0.4,0.4,1110.0
18,3,3,0.6,0.6,0.8,0.8,1092.0
8,1,3,0.6,0.2,0.8,0.4,1068.0
22,4,2,0.4,0.8,0.6,1.0,900.0
21,4,1,0.2,0.8,0.4,1.0,870.0
23,4,3,0.6,0.8,0.8,1.0,835.0
2,0,2,0.4,0.0,0.6,0.2,802.0
1,0,1,0.2,0.0,0.4,0.2,774.0
3,0,3,0.6,0.0,0.8,0.2,749.0
10,2,0,0.0,0.4,0.2,0.6,735.0
15,3,0,0.0,0.6,0.2,0.8,717.0
5,1,0,0.0,0.2,0.2,0.4,698.0
14,2,4,0.8,0.4,1.0,0.6,692.0
19,3,4,0.8,0.6,1.0,0.8,675.0
9,1,4,0.8,0.2,1.0,0.4,666.0
20,4,0,0.0,0.8,0.2,1.0,575.0
24,4,4,0.8,0.8,1.0,1.0,538.0
0,0,0,0.0,0.0,0.2,0.2,535.0
4,0,4,0.8,0.0,1.0,0.2,485.0
