patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1259.0
7,1,2,0.4,0.2,0.6,0.4,1226.0
11,2,1,0.2,0.4,0.4,0.6,1198.0
13,2,3,0.6,0.4,0.8,0.6,1186.0
17,3,2,0.4,0.6,0.6,0.8,1176.0
6,1,1,0.2,0.2,0.4,0.4,1169.0
8,1,3,0.6,0.2,0.8,0.4,1159.0
16,3,1,0.2,0.6,0.4,0.8,1126.0
18,3,3,0.6,0.6,0.8,0.8,1113.0
10,2,0,0.0,0.4,0.2,0.6,698.0
5,1,0,0.0,0.2,0.2,0.4,684.0
14,2,4,0.8,0.4,1.0,0.6,684.0
9,1,4,0.8,0.2,1.0,0.4,671.0
15,3,0,0.0,0.6,0.2,0.8,666.0
2,0,2,0.4,0.0,0.6,0.2,655.0
19,3,4,0.8,0.6,1.0,0.8,652.0
22,4,2,0.4,0.8,0.6,1.0,647.0
1,0,1,0.2,0.0,0.4,0.2,636.0
21,4,1,0.2,0.8,0.4,1.0,634.0
3,0,3,0.6,0.0,0.8,0.2,628.0
23,4,3,0.6,0.8,0.8,1.0,624.0
20,4,0,0.0,0.8,0.2,1.0,430.0
24,4,4,0.8,0.8,1.0,1.0,429.0
4,0,4,0.8,0.0,1.0,0.2,409.0
0,0,0,0.0,0.0,0.2,0.2,409.0
