patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1098.0
17,3,2,0.4,0.6,0.6,0.8,1076.0
13,2,3,0.6,0.4,0.8,0.6,1047.0
7,1,2,0.4,0.2,0.6,0.4,1042.0
11,2,1,0.2,0.4,0.4,0.6,1035.0
18,3,3,0.6,0.6,0.8,0.8,1015.0
16,3,1,0.2,0.6,0.4,0.8,1005.0
8,1,3,0.6,0.2,0.8,0.4,1000.0
6,1,1,0.2,0.2,0.4,0.4,986.0
22,4,2,0.4,0.8,0.6,1.0,837.0
14,2,4,0.8,0.4,1.0,0.6,819.0
19,3,4,0.8,0.6,1.0,0.8,801.0
23,4,3,0.6,0.8,0.8,1.0,791.0
10,2,0,0.0,0.4,0.2,0.6,790.0
9,1,4,0.8,0.2,1.0,0.4,785.0
21,4,1,0.2,0.8,0.4,1.0,782.0
15,3,0,0.0,0.6,0.2,0.8,771.0
2,0,2,0.4,0.0,0.6,0.2,770.0
5,1,0,0.0,0.2,0.2,0.4,755.0
3,0,3,0.6,0.0,0.8,0.2,750.0
1,0,1,0.2,0.0,0.4,0.2,743.0
24,4,4,0.8,0.8,1.0,1.0,656.0
20,4,0,0.0,0.8,0.2,1.0,627.0
4,0,4,0.8,0.0,1.0,0.2,616.0
0,0,0,0.0,0.0,0.2,0.2,598.0
