patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
17,3,2,0.4,0.6,0.6,0.8,1204.0
12,2,2,0.4,0.4,0.6,0.6,1203.0
18,3,3,0.6,0.6,0.8,0.8,1150.0
13,2,3,0.6,0.4,0.8,0.6,1144.0
11,2,1,0.2,0.4,0.4,0.6,1118.0
16,3,1,0.2,0.6,0.4,0.8,1111.0
22,4,2,0.4,0.8,0.6,1.0,926.0
7,1,2,0.4,0.2,0.6,0.4,920.0
23,4,3,0.6,0.8,0.8,1.0,895.0
8,1,3,0.6,0.2,0.8,0.4,882.0
19,3,4,0.8,0.6,1.0,0.8,880.0
6,1,1,0.2,0.2,0.4,0.4,878.0
15,3,0,0.0,0.6,0.2,0.8,875.0
10,2,0,0.0,0.4,0.2,0.6,870.0
14,2,4,0.8,0.4,1.0,0.6,865.0
21,4,1,0.2,0.8,0.4,1.0,861.0
20,4,0,0.0,0.8,0.2,1.0,739.0
24,4,4,0.8,0.8,1.0,1.0,738.0
5,1,0,0.0,0.2,0.2,0.4,707.0
9,1,4,0.8,0.2,1.0,0.4,681.0
2,0,2,0.4,0.0,0.6,0.2,267.0
1,0,1,0.2,0.0,0.4,0.2,255.0
3,0,3,0.6,0.0,0.8,0.2,255.0
4,0,4,0.8,0.0,1.0,0.2,220.0
0,0,0,0.0,0.0,0.2,0.2,219.0
