patch_id,row,col,x_min,y_min,x_max,y_max,overlap_count
12,2,2,0.4,0.4,0.6,0.6,1275.0
7,1,2,0.4,0.2,0.6,0.4,1258.0
17,3,2,0.4,0.6,0.6,0.8,1248.0
11,2,1,0.2,0.4,0.4,0.6,1225.0
13,2,3,0.6,0.4,0.8,0.6,1216.0
6,1,1,0.2,0.2,0.4,0.4,1213.0
16,3,1,0.2,0.6,0.4,0.8,1199.0
8,1,3,0.6,0.2,0.8,0.4,1197.0
18,3,3,0.6,0.6,0.8,0.8,1191.0
2,0,2,0.4,0.0,0.6,0.2,1000.0
1,0,1,0.2,0.0,0.4,0.2,980.0
3,0,3,0.6,0.0,0.8,0.2,958.0
10,2,0,0.0,0.4,0.2,0.6,941.0
22,4,2,0.4,0.8,0.6,1.0,940.0
14,2,4,0.8,0.4,1.0,0.6,938.0
5,1,0,0.0,0.2,0.2,0.4,935.0
9,1,4,0.8,0.2,1.0,0.4,925.0
15,3,0,0.0,0.6,0.2,0.8,925.0
19,3,4,0.8,0.6,1.0,0.8,922.0
23,4,3,0.6,0.8,0.8,1.0,909.0
21,4,1,0.2,0.8,0.4,1.0,907.0
0,0,0,0.0,0.0,0.2,0.2,801.0
4,0,4,0.8,0.0,1.0,0.2,776.0
20,4,0,0.0,0.8,0.2,1.0,741.0
24,4,4,0.8,0.8,1.0,1.0,741.0
